Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Ad_c_111 Spectral Count	Ad_c_138 Spectral Count	Ad_c_31 Spectral Count	Ad_c_45 Spectral Count	Ad_dif_111 Spectral Count	Ad_dif_138 Spectral Count	Ad_dif_31 Spectral Count	Ad_dif_45 Spectral Count	DPSCs_c_12 Spectral Count	DPSCs_c_16 Spectral Count	DPSCs_c_23 Spectral Count	DPSCs_c_38 Spectral Count	DPSCs_d_12 Spectral Count	DPSCs_d_16 Spectral Count	DPSCs_d_23 Spectral Count	DPSCs_d_38 Spectral Count	GF_c_1 Spectral Count	GF_c_27 Spectral Count	GF_c_31 Spectral Count	GF_d_1 Spectral Count	GF_d_27 Spectral Count	GF_d_31 Spectral Count	Ost_c_1111 Spectral Count	Ost_c_12 Spectral Count	Ost_c_20 Spectral Count	Ost_c_22 Spectral Count	Ost_c_8 Spectral Count	Ost_c_9 Spectral Count	Ost_dif_1111 Spectral Count	Ost_dif_12 Spectral Count	Ost_dif_20 Spectral Count	Ost_dif_22 Spectral Count	Ost_dif_8 Spectral Count	Ost_dif_9 Spectral Count	PDLSCs_c_12 Spectral Count	PDLSCs_c_16 Spectral Count	PDLSCs_c_23 Spectral Count	PDLSCs_c_38 Spectral Count	PDLSCs_d_12 Spectral Count	PDLSCs_d_16 Spectral Count	PDLSCs_d_23 Spectral Count	PDLSCs_d_38 Spectral Count	Umb_c_1002 Spectral Count	Umb_c_11 Spectral Count	Umb_c_203 Spectral Count	Umb_c_62 Spectral Count	Umb_d_1002 Spectral Count	Umb_d_11 Spectral Count	Umb_d_203 Spectral Count	Umb_d_62 Spectral Count	Ad_c_111 Unique Spectral Count	Ad_c_138 Unique Spectral Count	Ad_c_31 Unique Spectral Count	Ad_c_45 Unique Spectral Count	Ad_dif_111 Unique Spectral Count	Ad_dif_138 Unique Spectral Count	Ad_dif_31 Unique Spectral Count	Ad_dif_45 Unique Spectral Count	DPSCs_c_12 Unique Spectral Count	DPSCs_c_16 Unique Spectral Count	DPSCs_c_23 Unique Spectral Count	DPSCs_c_38 Unique Spectral Count	DPSCs_d_12 Unique Spectral Count	DPSCs_d_16 Unique Spectral Count	DPSCs_d_23 Unique Spectral Count	DPSCs_d_38 Unique Spectral Count	GF_c_1 Unique Spectral Count	GF_c_27 Unique Spectral Count	GF_c_31 Unique Spectral Count	GF_d_1 Unique Spectral Count	GF_d_27 Unique Spectral Count	GF_d_31 Unique Spectral Count	Ost_c_1111 Unique Spectral Count	Ost_c_12 Unique Spectral Count	Ost_c_20 Unique Spectral Count	Ost_c_22 Unique Spectral Count	Ost_c_8 Unique Spectral Count	Ost_c_9 Unique Spectral Count	Ost_dif_1111 Unique Spectral Count	Ost_dif_12 Unique Spectral Count	Ost_dif_20 Unique Spectral Count	Ost_dif_22 Unique Spectral Count	Ost_dif_8 Unique Spectral Count	Ost_dif_9 Unique Spectral Count	PDLSCs_c_12 Unique Spectral Count	PDLSCs_c_16 Unique Spectral Count	PDLSCs_c_23 Unique Spectral Count	PDLSCs_c_38 Unique Spectral Count	PDLSCs_d_12 Unique Spectral Count	PDLSCs_d_16 Unique Spectral Count	PDLSCs_d_23 Unique Spectral Count	PDLSCs_d_38 Unique Spectral Count	Umb_c_1002 Unique Spectral Count	Umb_c_11 Unique Spectral Count	Umb_c_203 Unique Spectral Count	Umb_c_62 Unique Spectral Count	Umb_d_1002 Unique Spectral Count	Umb_d_11 Unique Spectral Count	Umb_d_203 Unique Spectral Count	Umb_d_62 Unique Spectral Count	Ad_c_111 Total Spectral Count	Ad_c_138 Total Spectral Count	Ad_c_31 Total Spectral Count	Ad_c_45 Total Spectral Count	Ad_dif_111 Total Spectral Count	Ad_dif_138 Total Spectral Count	Ad_dif_31 Total Spectral Count	Ad_dif_45 Total Spectral Count	DPSCs_c_12 Total Spectral Count	DPSCs_c_16 Total Spectral Count	DPSCs_c_23 Total Spectral Count	DPSCs_c_38 Total Spectral Count	DPSCs_d_12 Total Spectral Count	DPSCs_d_16 Total Spectral Count	DPSCs_d_23 Total Spectral Count	DPSCs_d_38 Total Spectral Count	GF_c_1 Total Spectral Count	GF_c_27 Total Spectral Count	GF_c_31 Total Spectral Count	GF_d_1 Total Spectral Count	GF_d_27 Total Spectral Count	GF_d_31 Total Spectral Count	Ost_c_1111 Total Spectral Count	Ost_c_12 Total Spectral Count	Ost_c_20 Total Spectral Count	Ost_c_22 Total Spectral Count	Ost_c_8 Total Spectral Count	Ost_c_9 Total Spectral Count	Ost_dif_1111 Total Spectral Count	Ost_dif_12 Total Spectral Count	Ost_dif_20 Total Spectral Count	Ost_dif_22 Total Spectral Count	Ost_dif_8 Total Spectral Count	Ost_dif_9 Total Spectral Count	PDLSCs_c_12 Total Spectral Count	PDLSCs_c_16 Total Spectral Count	PDLSCs_c_23 Total Spectral Count	PDLSCs_c_38 Total Spectral Count	PDLSCs_d_12 Total Spectral Count	PDLSCs_d_16 Total Spectral Count	PDLSCs_d_23 Total Spectral Count	PDLSCs_d_38 Total Spectral Count	Umb_c_1002 Total Spectral Count	Umb_c_11 Total Spectral Count	Umb_c_203 Total Spectral Count	Umb_c_62 Total Spectral Count	Umb_d_1002 Total Spectral Count	Umb_d_11 Total Spectral Count	Umb_d_203 Total Spectral Count	Umb_d_62 Total Spectral Count	Ad_c_111 Intensity	Ad_c_138 Intensity	Ad_c_31 Intensity	Ad_c_45 Intensity	Ad_dif_111 Intensity	Ad_dif_138 Intensity	Ad_dif_31 Intensity	Ad_dif_45 Intensity	DPSCs_c_12 Intensity	DPSCs_c_16 Intensity	DPSCs_c_23 Intensity	DPSCs_c_38 Intensity	DPSCs_d_12 Intensity	DPSCs_d_16 Intensity	DPSCs_d_23 Intensity	DPSCs_d_38 Intensity	GF_c_1 Intensity	GF_c_27 Intensity	GF_c_31 Intensity	GF_d_1 Intensity	GF_d_27 Intensity	GF_d_31 Intensity	Ost_c_1111 Intensity	Ost_c_12 Intensity	Ost_c_20 Intensity	Ost_c_22 Intensity	Ost_c_8 Intensity	Ost_c_9 Intensity	Ost_dif_1111 Intensity	Ost_dif_12 Intensity	Ost_dif_20 Intensity	Ost_dif_22 Intensity	Ost_dif_8 Intensity	Ost_dif_9 Intensity	PDLSCs_c_12 Intensity	PDLSCs_c_16 Intensity	PDLSCs_c_23 Intensity	PDLSCs_c_38 Intensity	PDLSCs_d_12 Intensity	PDLSCs_d_16 Intensity	PDLSCs_d_23 Intensity	PDLSCs_d_38 Intensity	Umb_c_1002 Intensity	Umb_c_11 Intensity	Umb_c_203 Intensity	Umb_c_62 Intensity	Umb_d_1002 Intensity	Umb_d_11 Intensity	Umb_d_203 Intensity	Umb_d_62 Intensity	Ad_c_111 MaxLFQ Intensity	Ad_c_138 MaxLFQ Intensity	Ad_c_31 MaxLFQ Intensity	Ad_c_45 MaxLFQ Intensity	Ad_dif_111 MaxLFQ Intensity	Ad_dif_138 MaxLFQ Intensity	Ad_dif_31 MaxLFQ Intensity	Ad_dif_45 MaxLFQ Intensity	DPSCs_c_12 MaxLFQ Intensity	DPSCs_c_16 MaxLFQ Intensity	DPSCs_c_23 MaxLFQ Intensity	DPSCs_c_38 MaxLFQ Intensity	DPSCs_d_12 MaxLFQ Intensity	DPSCs_d_16 MaxLFQ Intensity	DPSCs_d_23 MaxLFQ Intensity	DPSCs_d_38 MaxLFQ Intensity	GF_c_1 MaxLFQ Intensity	GF_c_27 MaxLFQ Intensity	GF_c_31 MaxLFQ Intensity	GF_d_1 MaxLFQ Intensity	GF_d_27 MaxLFQ Intensity	GF_d_31 MaxLFQ Intensity	Ost_c_1111 MaxLFQ Intensity	Ost_c_12 MaxLFQ Intensity	Ost_c_20 MaxLFQ Intensity	Ost_c_22 MaxLFQ Intensity	Ost_c_8 MaxLFQ remove Intensity	Ost_c_9 MaxLFQ remove Intensity	Ost_dif_1111 MaxLFQ Intensity	Ost_dif_12 MaxLFQ Intensity	Ost_dif_20 MaxLFQ Intensity	Ost_dif_22 MaxLFQ Intensity	Ost_dif_8 MaxLFQ remove Intensity	Ost_dif_9 MaxLFQ remove Intensity	PDLSCs_c_12 MaxLFQ Intensity	PDLSCs_c_16 MaxLFQ Intensity	PDLSCs_c_23 MaxLFQ Intensity	PDLSCs_c_38 MaxLFQ Intensity	PDLSCs_d_12 MaxLFQ Intensity	PDLSCs_d_16 MaxLFQ Intensity	PDLSCs_d_23 MaxLFQ Intensity	PDLSCs_d_38 MaxLFQ Intensity	Umb_c_1002 MaxLFQ Intensity	Umb_c_11 MaxLFQ Intensity	Umb_c_203 MaxLFQ Intensity	Umb_c_62 MaxLFQ Intensity	Umb_d_1002 MaxLFQ Intensity	Umb_d_11 MaxLFQ Intensity	Umb_d_203 MaxLFQ Intensity	Umb_d_62 MaxLFQ Intensity	Indistinguishable Proteins
sp|P63167|DYL1_HUMAN	P63167	DYL1_HUMAN	DYNLL1	89	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dynein light chain 1, cytoplasmic	0.9967	0.999	4	3	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29225.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63172|DYLT1_HUMAN	P63172	DYLT1_HUMAN	DYNLT1	113	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dynein light chain Tctex-type 1	1.0	0.999	2	16	16	16	0	0	0	0	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	70062.82	66106.984	33783.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14088.219	0.0	0.0	0.0	0.0	0.0	46328.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45040.926	41652.137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63173|RL38_HUMAN	P63173	RL38_HUMAN	RPL38	70	Homo sapiens OX=9606	1:Experimental evidence at protein level	60S ribosomal protein L38	1.0	0.999	3	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130377.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55639.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	tr|J3KT73|J3KT73_HUMAN, tr|J3QL01|J3QL01_HUMAN
sp|P63220|RS21_HUMAN	P63220	RS21_HUMAN	RPS21	83	Homo sapiens OX=9606	1:Experimental evidence at protein level	40S ribosomal protein S21	1.0	0.999	8	50	0	50	0	0	0	0	2	7	4	2	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	4	2	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	1	0	0	0	0	6	0	0	0	1	0	0.0	0.0	0.0	0.0	45255.074	137261.27	124204.984	81487.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127246.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44871.387	0.0	0.0	0.0	0.0	50059.723	0.0	0.0	0.0	41792.773	0.0	0.0	0.0	0.0	0.0	0.0	137261.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127246.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	tr|Q8WVC2|Q8WVC2_HUMAN
sp|P63241|IF5A1_HUMAN	P63241	IF5A1_HUMAN	EIF5A	154	Homo sapiens OX=9606	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5A-1	1.0	0.999	12	348	0	348	7	1	0	1	5	36	22	27	8	5	7	3	2	8	2	8	7	3	0	36	7	1	0	0	7	8	0	0	0	0	5	7	20	0	9	4	6	5	1	1	6	14	9	1	10	15	1	3	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	5	36	22	27	8	5	7	3	2	8	2	8	7	3	0	36	7	1	0	0	7	8	0	0	0	0	5	7	20	0	9	4	6	5	1	1	6	14	9	1	10	15	1	3	13	7	49115.43	0.0	0.0	0.0	202899.25	408888.2	452545.38	381710.84	274494.0	161525.67	273748.03	46999.113	126143.25	160206.38	100264.85	123533.75	116729.14	137518.19	0.0	499716.75	271495.7	28796.459	0.0	0.0	145653.56	240695.28	0.0	0.0	0.0	0.0	74909.23	162834.9	127174.586	0.0	307451.5	109712.33	161446.98	76811.65	114988.2	47841.652	217554.39	155333.53	159881.06	33679.734	132656.83	132526.97	58735.996	54473.17	179460.25	233050.9	0.0	0.0	0.0	0.0	132116.2	255480.31	259931.67	240469.84	168355.02	104905.28	171226.11	0.0	0.0	100634.055	0.0	76635.99	71232.1	0.0	0.0	271662.0	176603.8	0.0	0.0	0.0	94763.48	152612.42	0.0	0.0	0.0	0.0	0.0	107096.055	133117.62	0.0	186700.9	0.0	106160.49	0.0	0.0	0.0	137054.22	104733.695	101889.25	0.0	89077.43	95002.01	0.0	0.0	123414.31	135326.33	
sp|P63244|RACK1_HUMAN	P63244	RACK1_HUMAN	RACK1	317	Homo sapiens OX=9606	1:Experimental evidence at protein level	Receptor of activated protein C kinase 1	1.0	0.999	14	299	0	299	1	0	0	0	0	27	23	7	10	10	17	0	0	1	0	0	0	4	0	59	0	0	0	0	0	3	0	3	0	0	0	0	11	0	26	0	2	0	0	0	0	2	15	12	27	13	0	0	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	23	7	10	10	17	0	0	1	0	0	0	4	0	59	0	0	0	0	0	3	0	3	0	0	0	0	11	0	26	0	2	0	0	0	0	2	15	12	27	13	0	0	19	7	42620.617	0.0	0.0	0.0	0.0	187424.31	175630.11	117072.66	110317.336	401683.84	341096.84	0.0	0.0	64402.79	0.0	0.0	0.0	70287.164	0.0	422732.44	0.0	0.0	0.0	0.0	0.0	52863.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348090.06	0.0	166089.61	0.0	0.0	66310.68	0.0	70551.15	247485.97	118812.484	145647.08	144046.27	0.0	0.0	145005.28	107783.44	0.0	0.0	0.0	0.0	0.0	101888.46	89328.92	59353.93	123370.65	95829.95	114185.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153056.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296192.5	0.0	163210.28	0.0	108626.9	0.0	0.0	0.0	0.0	77170.586	137374.47	129612.7	99918.71	147563.7	0.0	0.0	79089.57	103657.64	
sp|P63261|ACTG_HUMAN	P63261	ACTG_HUMAN	ACTG1	375	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin, cytoplasmic 2	0.9993	0.999	36	393	0	4863	17	10	6	16	15	16	18	12	20	0	14	0	4	0	0	0	0	0	0	55	21	0	0	0	23	21	0	0	0	0	17	13	1	0	33	0	14	0	11	0	8	0	18	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	104	149	135	168	265	249	238	216	0	232	0	124	0	0	0	0	0	0	632	174	0	0	0	151	293	0	0	0	0	152	122	246	0	314	0	147	0	113	0	94	0	322	0	0	0	79	0	0	0	110588.49	103387.42	175239.73	116168.01	175149.25	220339.27	194256.77	157576.34	262440.75	0.0	234485.16	0.0	141245.92	0.0	0.0	0.0	0.0	0.0	0.0	853146.1	354538.0	0.0	0.0	0.0	137576.38	292355.2	0.0	0.0	0.0	0.0	213213.28	159262.25	146489.62	0.0	311297.9	0.0	114404.44	0.0	96448.23	0.0	187031.16	0.0	113249.16	0.0	0.0	0.0	41181.977	0.0	0.0	0.0	68858.04	68238.24	97337.016	76683.945	106043.625	144136.08	128236.86	104235.53	144308.19	0.0	143728.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561512.56	202439.27	0.0	0.0	0.0	90406.04	190965.03	0.0	0.0	0.0	0.0	140974.77	105294.58	0.0	0.0	151509.36	0.0	72677.875	0.0	0.0	0.0	114306.48	0.0	72229.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63279|UBC9_HUMAN	P63279	UBC9_HUMAN	UBE2I	158	Homo sapiens	1:Experimental evidence at protein level	SUMO-conjugating enzyme UBC9	1.0	0.999	5	77	27	77	0	0	0	0	0	8	8	9	0	1	2	2	0	1	0	3	0	0	7	8	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	1	4	1	0	1	1	0	0	0	0	0	0	6	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	9	0	1	2	2	0	1	0	3	0	0	7	8	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	1	4	1	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73189.02	0.0	74716.49	0.0	53433.94	0.0	66032.89	0.0	0.0	53687.516	0.0	0.0	48906.527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65692.99	0.0	35260.383	84667.96	64729.543	66107.91	60150.875	0.0	61865.645	53243.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90073.64	141721.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50649.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66879.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45211.676	0.0	0.0	0.0	0.0	0.0	
sp|P63313|TYB10_HUMAN	P63313	TYB10_HUMAN	TMSB10	44	Homo sapiens OX=9606	1:Experimental evidence at protein level	Thymosin beta-10	1.0	0.999	9	1552	1552	1552	21	4	6	24	25	54	39	29	32	39	40	46	24	36	21	23	38	38	41	51	22	54	4	42	15	14	28	8	27	21	19	19	31	40	32	24	33	39	27	23	11	20	25	43	83	55	34	36	57	35	21	4	6	24	25	54	39	29	32	39	40	46	24	36	21	23	38	38	41	51	22	54	4	42	15	14	28	8	27	21	19	19	31	40	32	24	33	39	27	23	11	20	25	43	83	55	34	36	57	35	21	4	6	24	25	54	39	29	32	39	40	46	24	36	21	23	38	38	41	51	22	54	4	42	15	14	28	8	27	21	19	19	31	40	32	24	33	39	27	23	11	20	25	43	83	55	34	36	57	35	404905.8	64350.28	47661.996	283853.7	895627.0	1551591.5	1486960.5	503999.9	1143450.2	2242692.8	1691246.1	670306.5	842305.44	1744762.0	1213691.5	896018.6	2054136.0	2212222.5	1557536.5	1382297.0	949284.44	1657987.9	119589.266	434867.12	256186.61	644115.0	462966.88	238940.8	297004.94	332485.84	229444.78	258783.42	657735.56	631036.25	1251577.6	528141.5	833661.9	538794.1	406299.12	750103.9	545219.75	840351.3	1554766.6	2420432.0	3180064.2	2851770.0	486959.3	1486475.8	1775232.2	1283206.1	213622.86	39689.96	0.0	186882.3	414319.8	705785.56	702206.56	318304.5	596210.3	811482.44	919186.75	393963.6	541025.6	633425.2	513692.56	357225.03	633050.9	849873.1	647611.06	595571.94	550694.7	636978.0	296298.88	316633.9	185076.55	357520.53	287037.8	168977.34	200930.42	211304.38	233632.38	249921.77	369673.25	329817.53	561431.0	386463.25	465995.6	402953.12	468377.66	343981.12	398999.7	367814.56	654712.2	859069.25	1102408.5	886203.75	309195.25	560672.9	785310.3	461781.72	
sp|P67775|PP2AA_HUMAN	P67775	PP2AA_HUMAN	PPP2CA	309	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	0.9993	0.999	6	9	0	41	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	13906.509	0.0	0.0	0.0	26991.693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38768.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36037.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P67809|YBOX1_HUMAN	P67809	YBOX1_HUMAN	YBX1	324	Homo sapiens OX=9606	1:Experimental evidence at protein level	Y-box-binding protein 1	1.0	0.999	12	507	0	507	0	0	0	0	0	0	2	0	15	30	17	9	0	26	2	29	31	17	8	47	10	40	0	0	0	0	0	0	0	0	0	0	12	0	12	4	15	2	0	23	0	11	9	26	34	22	1	10	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	30	17	9	0	26	2	29	31	17	8	47	10	40	0	0	0	0	0	0	0	0	0	0	12	0	12	4	15	2	0	23	0	11	9	26	34	22	1	10	25	18	0.0	0.0	0.0	0.0	0.0	0.0	41465.895	0.0	350697.5	320661.3	340125.16	229947.98	0.0	215369.95	58965.516	300732.06	258669.61	309944.97	222141.61	435044.16	253926.23	300138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174128.36	156803.11	260715.78	75906.3	0.0	289203.34	0.0	206249.39	207326.73	306017.16	301662.44	302784.6	72187.13	195745.11	263641.9	230300.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150284.31	136003.11	141464.4	99525.29	0.0	104732.3	0.0	133640.89	116148.95	135773.22	103430.42	161749.17	117602.79	130471.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80466.625	94374.56	117541.016	0.0	0.0	120953.98	0.0	90883.586	91563.945	135608.36	129629.445	132674.92	0.0	86623.62	116934.055	107284.2	tr|H0Y449|H0Y449_HUMAN
